time,record,u,v,w,Tsonica,coderr,voltaje
2012-01-04 02:30:01.75,36990033.0,0.58,-0.65,-0.04,11.55,0.0,12.0
2012-01-04 02:30:01.8,36990034.0,0.58,-0.65,-0.04,11.55,0.0,12.0
2012-01-04 02:30:01.85,36990035.0,0.58,-0.65,-0.04,11.55,0.0,12.0
2012-01-04 02:30:01.9,36990036.0,0.54,-0.62,-0.03,11.52,0.0,12.0
2012-01-04 02:30:01.95,36990037.0,0.54,-0.62,-0.03,11.52,0.0,12.0
2012-01-04 02:30:02,36990038.0,0.51,-0.61,-0.04,11.55,0.0,12.0
2012-01-04 02:30:02.05,36990039.0,0.44,-0.61,-0.08,11.52,0.0,12.0
2012-01-04 02:30:02.1,36990040.0,0.48,-0.66,-0.1,11.55,0.0,12.0
2012-01-04 02:30:02.15,36990041.0,0.37,-0.65,-0.15,11.55,0.0,12.0
2012-01-04 02:30:02.2,36990042.0,0.45,-0.69,-0.14,11.55,0.0,12.0
2012-01-04 02:30:02.25,36990043.0,0.41,-0.65,-0.12,11.57,0.0,12.0
2012-01-04 02:30:02.3,36990044.0,0.41,-0.65,-0.12,11.57,0.0,12.0
2012-01-04 02:30:02.35,36990045.0,0.48,-0.66,-0.1,11.55,0.0,12.0
2012-01-04 02:30:02.4,36990046.0,0.41,-0.74,-0.05,11.55,0.0,12.0
2012-01-04 02:30:02.45,36990047.0,0.38,-0.74,-0.08,11.57,0.0,12.0
2012-01-04 02:30:02.5,36990048.0,0.34,-0.69,-0.04,11.55,0.0,12.0
2012-01-04 02:30:02.55,36990049.0,0.34,-0.69,-0.04,11.55,0.0,12.0
2012-01-04 02:30:02.6,36990050.0,0.34,-0.69,-0.04,11.55,0.0,12.0
2012-01-04 02:30:02.65,36990051.0,0.42,-0.66,0.01,11.57,0.0,12.0
2012-01-04 02:30:02.7,36990052.0,0.37,-0.75,0.04,11.57,0.0,12.0
2012-01-04 02:30:02.75,36990053.0,0.32,-0.75,0.02,11.54,0.0,12.0
2012-01-04 02:30:02.8,36990054.0,0.37,-0.65,-0.01,11.54,0.0,12.0
2012-01-04 02:30:02.85,36990055.0,0.37,-0.65,-0.01,11.54,0.0,12.0
2012-01-04 02:30:02.9,36990056.0,0.37,-0.65,-0.01,11.54,0.0,12.0
2012-01-04 02:30:02.95,36990057.0,0.39,-0.69,-0.03,11.52,0.0,12.0
2012-01-04 02:30:03,36990058.0,0.39,-0.69,-0.03,11.52,0.0,12.0
2012-01-04 02:30:03.05,36990059.0,0.55,-0.71,-0.11,11.49,0.0,12.0
2012-01-04 02:30:03.1,36990060.0,0.55,-0.71,-0.11,11.55,0.0,12.0
2012-01-04 02:30:03.15,36990061.0,0.57,-0.67,-0.11,11.47,0.0,12.0
2012-01-04 02:30:03.2,36990062.0,0.57,-0.67,-0.11,11.47,0.0,12.0
2012-01-04 02:30:03.25,36990063.0,0.55,-0.71,-0.11,11.49,0.0,12.0
2012-01-04 02:30:03.3,36990064.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:03.35,36990065.0,0.65,-0.7,-0.12,11.57,0.0,12.0
2012-01-04 02:30:03.4,36990066.0,0.65,-0.7,-0.12,11.57,0.0,12.0
2012-01-04 02:30:03.45,36990067.0,0.68,-0.69,-0.1,11.59,0.0,12.0
2012-01-04 02:30:03.5,36990068.0,0.68,-0.69,-0.1,11.59,0.0,12.0
2012-01-04 02:30:03.55,36990069.0,0.68,-0.68,-0.12,11.57,0.0,12.0
2012-01-04 02:30:03.6,36990070.0,0.64,-0.64,-0.11,11.52,0.0,12.0
2012-01-04 02:30:03.65,36990071.0,0.61,-0.73,-0.11,11.54,0.0,12.0
2012-01-04 02:30:03.7,36990072.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:03.75,36990073.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:03.8,36990074.0,0.64,-0.69,-0.06,11.54,0.0,12.0
2012-01-04 02:30:03.85,36990075.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:03.9,36990076.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:03.95,36990077.0,0.64,-0.69,-0.06,11.5,0.0,12.0
2012-01-04 02:30:04,36990078.0,0.61,-0.73,-0.03,11.47,0.0,12.0
2012-01-04 02:30:04.05,36990079.0,0.68,-0.69,-0.03,11.52,0.0,12.0
2012-01-04 02:30:04.1,36990080.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:04.15,36990081.0,0.72,-0.77,-0.09,11.52,0.0,12.0
2012-01-04 02:30:04.2,36990082.0,0.68,-0.83,-0.05,11.49,0.0,12.0
2012-01-04 02:30:04.25,36990083.0,0.72,-0.77,-0.09,11.52,0.0,12.0
2012-01-04 02:30:04.3,36990084.0,0.68,-0.83,0.0,11.57,0.0,12.0
2012-01-04 02:30:04.35,36990085.0,0.72,-0.77,-0.02,11.61,0.0,12.0
2012-01-04 02:30:04.4,36990086.0,0.68,-0.83,0.0,11.57,0.0,12.0
2012-01-04 02:30:04.45,36990087.0,0.65,-0.81,-0.03,11.54,0.0,12.0
2012-01-04 02:30:04.5,36990088.0,0.65,-0.81,-0.03,11.54,0.0,12.0
2012-01-04 02:30:04.55,36990089.0,0.63,-0.78,-0.02,11.52,0.0,12.0
2012-01-04 02:30:04.6,36990090.0,0.58,-0.78,-0.02,11.5,0.0,12.0
2012-01-04 02:30:04.65,36990091.0,0.63,-0.78,-0.02,11.52,0.0,12.0
2012-01-04 02:30:04.7,36990092.0,0.67,-0.77,-0.04,11.57,0.0,12.0
2012-01-04 02:30:04.75,36990093.0,0.63,-0.76,-0.05,11.59,0.0,12.0
2012-01-04 02:30:04.8,36990094.0,0.63,-0.68,-0.06,11.59,0.0,12.0
2012-01-04 02:30:04.85,36990095.0,0.65,-0.64,-0.02,11.55,0.0,12.0
2012-01-04 02:30:04.9,36990096.0,0.62,-0.69,0.0,11.57,0.0,12.0
2012-01-04 02:30:04.95,36990097.0,0.62,-0.69,0.0,11.57,0.0,12.0
2012-01-04 02:30:05,36990098.0,0.62,-0.69,0.0,11.57,0.0,12.0
2012-01-04 02:30:05.05,36990099.0,0.65,-0.64,-0.02,11.55,0.0,12.0
2012-01-04 02:30:05.1,36990100.0,0.62,-0.62,-0.05,11.59,0.0,12.0
2012-01-04 02:30:05.15,36990101.0,0.67,-0.67,-0.03,11.57,0.0,12.0
2012-01-04 02:30:05.2,36990102.0,0.65,-0.72,-0.07,11.57,0.0,12.0
2012-01-04 02:30:05.25,36990103.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:05.3,36990104.0,0.67,-0.77,-0.04,11.57,0.0,12.0
2012-01-04 02:30:05.35,36990105.0,0.72,-0.77,-0.02,11.61,0.0,12.0
2012-01-04 02:30:05.4,36990106.0,0.69,-0.66,0.0,11.57,0.0,12.0
2012-01-04 02:30:05.45,36990107.0,0.69,-0.66,0.0,11.57,0.0,12.0
2012-01-04 02:30:05.5,36990108.0,0.69,-0.66,0.0,11.57,0.0,12.0
2012-01-04 02:30:05.55,36990109.0,0.75,-0.65,0.02,11.55,0.0,12.0
2012-01-04 02:30:05.6,36990110.0,0.7,-0.71,-0.02,11.55,0.0,12.0
2012-01-04 02:30:05.65,36990111.0,0.76,-0.7,-0.01,11.52,0.0,12.0
2012-01-04 02:30:05.7,36990112.0,0.76,-0.7,-0.01,11.52,0.0,12.0
2012-01-04 02:30:05.75,36990113.0,0.7,-0.71,-0.02,11.55,0.0,12.0
2012-01-04 02:30:05.8,36990114.0,0.74,-0.67,-0.03,11.57,0.0,12.0
2012-01-04 02:30:05.85,36990115.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:05.9,36990116.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:05.95,36990117.0,0.73,-0.65,-0.03,11.62,0.0,12.0
2012-01-04 02:30:06,36990118.0,0.78,-0.66,-0.08,11.57,0.0,12.0
2012-01-04 02:30:06.05,36990119.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.1,36990120.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.15,36990121.0,0.74,-0.74,-0.04,11.57,0.0,12.0
2012-01-04 02:30:06.2,36990122.0,0.77,-0.76,-0.06,11.54,0.0,12.0
2012-01-04 02:30:06.25,36990123.0,0.77,-0.76,-0.06,11.54,0.0,12.0
2012-01-04 02:30:06.3,36990124.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:06.35,36990125.0,0.69,-0.7,-0.07,11.57,0.0,12.0
2012-01-04 02:30:06.4,36990126.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.45,36990127.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.5,36990128.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.55,36990129.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.6,36990130.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.65,36990131.0,0.75,-0.7,-0.05,11.59,0.0,12.0
2012-01-04 02:30:06.7,36990132.0,0.74,-0.74,-0.04,11.57,0.0,12.0
2012-01-04 02:30:06.75,36990133.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:06.8,36990134.0,0.72,-0.67,-0.1,11.54,0.0,12.0
2012-01-04 02:30:06.85,36990135.0,0.72,-0.67,-0.1,11.54,0.0,12.0
2012-01-04 02:30:06.9,36990136.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:06.95,36990137.0,0.68,-0.69,-0.03,11.52,0.0,12.0
2012-01-04 02:30:07,36990138.0,0.68,-0.69,-0.03,11.52,0.0,12.0
2012-01-04 02:30:07.05,36990139.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:07.1,36990140.0,0.74,-0.74,-0.12,11.49,0.0,12.0
2012-01-04 02:30:07.15,36990141.0,0.72,-0.67,-0.1,11.54,0.0,12.0
2012-01-04 02:30:07.2,36990142.0,0.76,-0.71,-0.13,11.52,0.0,12.0
2012-01-04 02:30:07.25,36990143.0,0.72,-0.77,-0.09,11.52,0.0,12.0
2012-01-04 02:30:07.3,36990144.0,0.69,-0.7,-0.07,11.52,0.0,12.0
2012-01-04 02:30:07.35,36990145.0,0.72,-0.67,-0.1,11.54,0.0,12.0
2012-01-04 02:30:07.4,36990146.0,0.69,-0.7,-0.07,11.52,0.0,12.0
2012-01-04 02:30:07.45,36990147.0,0.74,-0.74,-0.04,11.52,0.0,12.0
2012-01-04 02:30:07.5,36990148.0,0.78,-0.66,-0.02,11.5,0.0,12.0
2012-01-04 02:30:07.55,36990149.0,0.78,-0.66,-0.02,11.5,0.0,12.0
2012-01-04 02:30:07.6,36990150.0,0.78,-0.66,-0.08,11.52,0.0,12.0
2012-01-04 02:30:07.65,36990151.0,0.73,-0.58,-0.11,11.49,0.0,12.0
2012-01-04 02:30:07.7,36990152.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:07.75,36990153.0,0.76,-0.71,-0.13,11.52,0.0,12.0
2012-01-04 02:30:07.8,36990154.0,0.69,-0.71,-0.05,11.54,0.0,12.0
2012-01-04 02:30:07.85,36990155.0,0.68,-0.69,-0.1,11.5,0.0,12.0
2012-01-04 02:30:07.9,36990156.0,0.64,-0.7,-0.12,11.47,0.0,12.0
2012-01-04 02:30:07.95,36990157.0,0.58,-0.73,-0.05,11.49,0.0,12.0
2012-01-04 02:30:08,36990158.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:08.05,36990159.0,0.62,-0.67,-0.1,11.5,0.0,12.0
2012-01-04 02:30:08.1,36990160.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:08.15,36990161.0,0.59,-0.69,-0.07,11.52,0.0,12.0
2012-01-04 02:30:08.2,36990162.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:08.25,36990163.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:08.3,36990164.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:08.35,36990165.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:08.4,36990166.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:08.45,36990167.0,0.56,-0.83,-0.12,11.45,0.0,12.0
2012-01-04 02:30:08.5,36990168.0,0.56,-0.83,-0.12,11.45,0.0,12.0
2012-01-04 02:30:08.55,36990169.0,0.57,-0.75,-0.12,11.42,0.0,12.0
2012-01-04 02:30:08.6,36990170.0,0.47,-0.74,-0.03,11.4,0.0,12.0
2012-01-04 02:30:08.65,36990171.0,0.51,-0.73,-0.02,11.39,0.0,12.0
2012-01-04 02:30:08.7,36990172.0,0.47,-0.74,-0.03,11.4,0.0,12.0
2012-01-04 02:30:08.75,36990173.0,0.47,-0.74,-0.03,11.4,0.0,12.0
2012-01-04 02:30:08.8,36990174.0,0.47,-0.74,-0.03,11.4,0.0,12.0
2012-01-04 02:30:08.85,36990175.0,0.47,-0.74,-0.03,11.4,0.0,12.0
2012-01-04 02:30:08.9,36990176.0,0.5,-0.69,-0.04,11.44,0.0,12.0
2012-01-04 02:30:08.95,36990177.0,0.5,-0.69,-0.04,11.44,0.0,12.0
2012-01-04 02:30:09,36990178.0,0.54,-0.7,-0.03,11.47,0.0,12.0
2012-01-04 02:30:09.05,36990179.0,0.58,-0.69,-0.03,11.44,0.0,12.0
2012-01-04 02:30:09.1,36990180.0,0.58,-0.69,-0.03,11.44,0.0,12.0
2012-01-04 02:30:09.15,36990181.0,0.61,-0.73,0.03,11.39,0.0,12.0
2012-01-04 02:30:09.2,36990182.0,0.67,-0.67,0.0,11.42,0.0,12.0
2012-01-04 02:30:09.25,36990183.0,0.67,-0.67,0.0,11.42,0.0,12.0
2012-01-04 02:30:09.3,36990184.0,0.66,-0.66,-0.02,11.39,0.0,12.0
2012-01-04 02:30:09.35,36990185.0,0.58,-0.69,-0.03,11.44,0.0,12.0
2012-01-04 02:30:09.4,36990186.0,0.58,-0.69,-0.03,11.44,0.0,12.0
2012-01-04 02:30:09.45,36990187.0,0.61,-0.66,-0.03,11.42,0.0,12.0
2012-01-04 02:30:09.5,36990188.0,0.58,-0.69,-0.03,11.44,0.0,12.0
2012-01-04 02:30:09.55,36990189.0,0.58,-0.78,-0.02,11.39,0.0,12.0
2012-01-04 02:30:09.6,36990190.0,0.65,-0.78,-0.05,11.44,0.0,12.0
2012-01-04 02:30:09.65,36990191.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:09.7,36990192.0,0.66,-0.73,-0.14,11.49,0.0,12.0
2012-01-04 02:30:09.75,36990193.0,0.71,-0.75,-0.13,11.47,0.0,12.0
2012-01-04 02:30:09.8,36990194.0,0.67,-0.67,-0.12,11.54,0.0,12.0
2012-01-04 02:30:09.85,36990195.0,0.67,-0.67,-0.12,11.54,0.0,12.0
2012-01-04 02:30:09.9,36990196.0,0.68,-0.7,-0.16,11.52,0.0,12.0
2012-01-04 02:30:09.95,36990197.0,0.67,-0.64,-0.16,11.47,0.0,12.0
2012-01-04 02:30:10,36990198.0,0.64,-0.57,-0.07,11.42,0.0,12.0
2012-01-04 02:30:10.05,36990199.0,0.69,-0.58,-0.11,11.47,0.0,12.0
2012-01-04 02:30:10.1,36990200.0,0.69,-0.58,-0.11,11.47,0.0,12.0
2012-01-04 02:30:10.15,36990201.0,0.73,-0.58,-0.11,11.49,0.0,12.0
2012-01-04 02:30:10.2,36990202.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.25,36990203.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.3,36990204.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.35,36990205.0,0.72,-0.67,-0.1,11.54,0.0,12.0
2012-01-04 02:30:10.4,36990206.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.45,36990207.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:10.5,36990208.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:10.55,36990209.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:10.6,36990210.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.65,36990211.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:10.7,36990212.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:10.75,36990213.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.8,36990214.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.85,36990215.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.9,36990216.0,0.7,-0.63,-0.08,11.52,0.0,12.0
2012-01-04 02:30:10.95,36990217.0,0.74,-0.67,-0.03,11.47,0.0,12.0
2012-01-04 02:30:11,36990218.0,0.74,-0.67,-0.03,11.47,0.0,12.0
2012-01-04 02:30:11.05,36990219.0,0.74,-0.67,-0.03,11.47,0.0,12.0
2012-01-04 02:30:11.1,36990220.0,0.67,-0.67,-0.05,11.5,0.0,12.0
2012-01-04 02:30:11.15,36990221.0,0.64,-0.73,-0.02,11.49,0.0,12.0
2012-01-04 02:30:11.2,36990222.0,0.61,-0.73,-0.03,11.47,0.0,12.0
2012-01-04 02:30:11.25,36990223.0,0.63,-0.7,-0.06,11.45,0.0,12.0
2012-01-04 02:30:11.3,36990224.0,0.55,-0.66,-0.04,11.39,0.0,12.0
2012-01-04 02:30:11.35,36990225.0,0.52,-0.67,-0.07,11.42,0.0,12.0
2012-01-04 02:30:11.4,36990226.0,0.55,-0.66,-0.04,11.39,0.0,12.0
2012-01-04 02:30:11.45,36990227.0,0.62,-0.62,-0.05,11.45,0.0,12.0
2012-01-04 02:30:11.5,36990228.0,0.52,-0.67,-0.07,11.42,0.0,12.0
2012-01-04 02:30:11.55,36990229.0,0.52,-0.67,-0.07,11.42,0.0,12.0
2012-01-04 02:30:11.6,36990230.0,0.55,-0.62,-0.1,11.44,0.0,12.0
2012-01-04 02:30:11.65,36990231.0,0.58,-0.59,-0.12,11.42,0.0,12.0
2012-01-04 02:30:11.7,36990232.0,0.59,-0.62,-0.07,11.42,0.0,12.0
2012-01-04 02:30:11.75,36990233.0,0.62,-0.62,-0.05,11.45,0.0,12.0
2012-01-04 02:30:11.8,36990234.0,0.59,-0.62,-0.07,11.42,0.0,12.0
2012-01-04 02:30:11.85,36990235.0,0.55,-0.66,-0.04,11.39,0.0,12.0
2012-01-04 02:30:11.9,36990236.0,0.55,-0.66,-0.04,11.39,0.0,12.0
2012-01-04 02:30:11.95,36990237.0,0.55,-0.66,-0.04,11.39,0.0,12.0
2012-01-04 02:30:12,36990238.0,0.6,-0.59,-0.1,11.39,0.0,12.0
2012-01-04 02:30:12.05,36990239.0,0.6,-0.59,-0.1,11.39,0.0,12.0
2012-01-04 02:30:12.1,36990240.0,0.67,-0.62,-0.11,11.39,0.0,12.0
2012-01-04 02:30:12.15,36990241.0,0.63,-0.63,-0.12,11.37,0.0,12.0
2012-01-04 02:30:12.2,36990242.0,0.58,-0.7,-0.07,11.37,0.0,12.0
2012-01-04 02:30:12.25,36990243.0,0.58,-0.7,-0.07,11.37,0.0,12.0
2012-01-04 02:30:12.3,36990244.0,0.52,-0.67,-0.07,11.42,0.0,12.0
2012-01-04 02:30:12.35,36990245.0,0.52,-0.67,-0.07,11.42,0.0,12.0
2012-01-04 02:30:12.4,36990246.0,0.47,-0.67,-0.09,11.39,0.0,12.0
2012-01-04 02:30:12.45,36990247.0,0.49,-0.53,-0.09,11.35,0.0,12.0
2012-01-04 02:30:12.5,36990248.0,0.37,-0.58,-0.07,11.42,0.0,12.0
2012-01-04 02:30:12.55,36990249.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:12.6,36990250.0,0.37,-0.65,-0.01,11.39,0.0,12.0
2012-01-04 02:30:12.65,36990251.0,0.41,-0.65,0.01,11.4,0.0,12.0
2012-01-04 02:30:12.7,36990252.0,0.37,-0.65,-0.01,11.39,0.0,12.0
2012-01-04 02:30:12.75,36990253.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:12.8,36990254.0,0.47,-0.57,-0.02,11.42,0.0,12.0
2012-01-04 02:30:12.85,36990255.0,0.39,-0.54,-0.02,11.37,0.0,12.0
2012-01-04 02:30:12.9,36990256.0,0.39,-0.54,-0.02,11.37,0.0,12.0
2012-01-04 02:30:12.95,36990257.0,0.37,-0.58,-0.01,11.34,0.0,12.0
2012-01-04 02:30:13,36990258.0,0.39,-0.54,-0.02,11.37,0.0,12.0
2012-01-04 02:30:13.05,36990259.0,0.44,-0.53,-0.01,11.39,0.0,12.0
2012-01-04 02:30:13.1,36990260.0,0.42,-0.5,0.0,11.37,0.0,12.0
2012-01-04 02:30:13.15,36990261.0,0.47,-0.5,0.03,11.39,0.0,12.0
2012-01-04 02:30:13.2,36990262.0,0.49,-0.53,0.03,11.37,0.0,12.0
2012-01-04 02:30:13.25,36990263.0,0.53,-0.45,-0.02,11.37,0.0,12.0
2012-01-04 02:30:13.3,36990264.0,0.49,-0.53,0.03,11.37,0.0,12.0
2012-01-04 02:30:13.35,36990265.0,0.6,-0.49,0.03,11.4,0.0,12.0
2012-01-04 02:30:13.4,36990266.0,0.6,-0.49,0.03,11.4,0.0,12.0
2012-01-04 02:30:13.45,36990267.0,0.55,-0.51,0.07,11.39,0.0,12.0
2012-01-04 02:30:13.5,36990268.0,0.55,-0.51,0.07,11.39,0.0,12.0
2012-01-04 02:30:13.55,36990269.0,0.55,-0.51,0.07,11.39,0.0,12.0
2012-01-04 02:30:13.6,36990270.0,0.54,-0.46,0.03,11.45,0.0,12.0
2012-01-04 02:30:13.65,36990271.0,0.54,-0.46,0.03,11.45,0.0,12.0
2012-01-04 02:30:13.7,36990272.0,0.54,-0.46,0.03,11.45,0.0,12.0
2012-01-04 02:30:13.75,36990273.0,0.47,-0.5,0.03,11.39,0.0,12.0
2012-01-04 02:30:13.8,36990274.0,0.49,-0.53,0.03,11.37,0.0,12.0
2012-01-04 02:30:13.85,36990275.0,0.43,-0.46,0.05,11.37,0.0,12.0
2012-01-04 02:30:13.9,36990276.0,0.37,-0.51,-0.01,11.39,0.0,12.0
2012-01-04 02:30:13.95,36990277.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14,36990278.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14.05,36990279.0,0.44,-0.53,-0.01,11.39,0.0,12.0
2012-01-04 02:30:14.1,36990280.0,0.47,-0.57,-0.02,11.42,0.0,12.0
2012-01-04 02:30:14.15,36990281.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14.2,36990282.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14.25,36990283.0,0.39,-0.54,-0.02,11.37,0.0,12.0
2012-01-04 02:30:14.3,36990284.0,0.39,-0.54,-0.02,11.37,0.0,12.0
2012-01-04 02:30:14.35,36990285.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14.4,36990286.0,0.42,-0.58,-0.03,11.39,0.0,12.0
2012-01-04 02:30:14.45,36990287.0,0.37,-0.58,-0.07,11.42,0.0,12.0
2012-01-04 02:30:14.5,36990288.0,0.4,-0.54,-0.08,11.44,0.0,12.0
2012-01-04 02:30:14.55,36990289.0,0.44,-0.53,-0.07,11.42,0.0,12.0
2012-01-04 02:30:14.6,36990290.0,0.44,-0.53,-0.01,11.44,0.0,12.0
2012-01-04 02:30:14.65,36990291.0,0.34,-0.57,0.03,11.39,0.0,12.0
2012-01-04 02:30:14.7,36990292.0,0.35,-0.62,0.01,11.35,0.0,12.0
