"TOA5","42214","CR1000","42214","CR1000.Std.22","CPU:MAIZ_PIPE_SLOWSEQ_visto_corto.CR1","14486","Table2"
"TIMESTAMP","RECORD","u","v","w","Tsonica","coderr","vol"
"TS","RN","m/s","m/s","m/s","Deg C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2012-01-04 12:31:00.65",37708525.00,6.56,-2.33,1.82,29.81,0.00,14.90
"2012-01-04 12:31:00.7",37708526.00,5.56,-3.02,0.99,29.77,0.00,14.90
"2012-01-04 12:31:00.75",37708527.00,5.20,-2.90,1.15,29.63,0.00,14.90
"2012-01-04 12:31:00.8",37708528.00,4.83,-3.47,1.12,29.71,0.00,14.90
"2012-01-04 12:31:00.85",37708529.00,4.23,-2.01,1.87,29.62,0.00,14.90
"2012-01-04 12:31:00.9",37708530.00,2.35,-2.12,2.04,29.85,0.00,14.90
"2012-01-04 12:31:00.95",37708531.00,2.00,-1.68,1.88,29.87,0.00,14.90
"2012-01-04 12:31:01",37708532.00,3.04,-1.16,1.14,29.78,0.00,14.90
"2012-01-04 12:31:01.05",37708533.00,3.59,-1.98,1.55,29.72,0.00,14.90
"2012-01-04 12:31:01.1",37708534.00,4.05,-1.66,1.36,29.72,0.00,14.90
"2012-01-04 12:31:01.15",37708535.00,2.84,-1.06,1.59,29.53,0.00,14.90
"2012-01-04 12:31:01.2",37708536.00,2.72,-1.22,2.46,29.79,0.00,14.90
"2012-01-04 12:31:01.25",37708537.00,2.16,-1.55,2.70,29.85,0.00,14.90
"2012-01-04 12:31:01.3",37708538.00,2.52,-0.93,2.25,29.92,0.00,14.90
"2012-01-04 12:31:01.35",37708539.00,2.48,-1.77,2.18,30.02,0.00,14.90
"2012-01-04 12:31:01.4",37708540.00,2.20,-1.85,2.11,30.11,0.00,14.90
"2012-01-04 12:31:01.45",37708541.00,2.46,-2.11,1.73,29.81,0.00,14.90
"2012-01-04 12:31:01.5",37708542.00,3.54,-3.28,1.08,29.85,0.00,14.90
"2012-01-04 12:31:01.55",37708543.00,4.68,-2.49,1.21,30.21,0.00,14.90
"2012-01-04 12:31:01.6",37708544.00,4.66,-1.93,1.59,30.17,0.00,14.90
"2012-01-04 12:31:01.65",37708545.00,4.64,-1.65,1.60,29.94,0.00,14.90
"2012-01-04 12:31:01.7",37708546.00,5.63,-1.09,-1.10,30.06,0.00,14.90
"2012-01-04 12:31:01.75",37708547.00,5.52,-1.31,-1.45,29.73,0.00,14.90
"2012-01-04 12:31:01.8",37708548.00,5.28,-1.24,-1.03,29.70,0.00,14.90
"2012-01-04 12:31:01.85",37708549.00,5.69,-1.34,-0.73,30.37,0.00,14.90
"2012-01-04 12:31:01.9",37708550.00,5.76,-2.15,-0.28,30.17,0.00,14.90
"2012-01-04 12:31:01.95",37708551.00,5.57,-1.40,-0.37,30.56,0.00,14.90
"2012-01-04 12:31:02",37708552.00,5.35,-1.27,-1.11,30.52,0.00,14.90
"2012-01-04 12:31:02.05",37708553.00,6.51,-1.14,-0.61,29.96,0.00,14.90
"2012-01-04 12:31:02.1",37708554.00,6.36,-2.04,-0.56,30.01,0.00,14.90
"2012-01-04 12:31:02.15",37708555.00,6.30,-1.47,-0.77,29.55,0.00,14.90
"2012-01-04 12:31:02.2",37708556.00,5.83,-1.55,-0.33,29.63,0.00,14.90
"2012-01-04 12:31:02.25",37708557.00,5.41,-1.27,-0.24,29.46,0.00,14.90
"2012-01-04 12:31:02.3",37708558.00,5.58,-1.50,0.38,29.85,0.00,14.90
"2012-01-04 12:31:02.35",37708559.00,4.91,-1.52,0.39,29.61,0.00,14.90
"2012-01-04 12:31:02.4",37708560.00,4.68,-1.41,0.03,29.02,0.00,14.90
"2012-01-04 12:31:02.45",37708561.00,4.66,-0.86,0.14,29.26,0.00,14.90
"2012-01-04 12:31:02.5",37708562.00,4.55,-0.68,-0.35,29.28,0.00,14.90
"2012-01-04 12:31:02.55",37708563.00,4.18,-0.88,-0.23,29.42,0.00,14.90
"2012-01-04 12:31:02.6",37708564.00,4.35,-0.68,-0.17,29.27,0.00,14.90
"2012-01-04 12:31:02.65",37708565.00,4.41,-0.62,-0.09,28.71,0.00,14.90
"2012-01-04 12:31:02.7",37708566.00,4.45,-0.85,-0.24,28.71,0.00,14.90
"2012-01-04 12:31:02.75",37708567.00,4.64,-0.67,-0.45,29.29,0.00,14.90
"2012-01-04 12:31:02.8",37708568.00,4.48,-0.75,-0.44,29.41,0.00,14.90
"2012-01-04 12:31:02.85",37708569.00,4.56,-0.84,-0.55,28.90,0.00,14.90
"2012-01-04 12:31:02.9",37708570.00,4.57,-0.76,-0.48,28.76,0.00,14.90
"2012-01-04 12:31:02.95",37708571.00,4.37,-0.80,-0.59,28.89,0.00,14.90
"2012-01-04 12:31:03",37708572.00,4.47,-0.91,-0.54,29.20,0.00,14.90
"2012-01-04 12:31:03.05",37708573.00,4.69,-1.12,-0.67,28.84,0.00,14.90
"2012-01-04 12:31:03.1",37708574.00,4.53,-0.95,-0.53,28.69,0.00,14.90
"2012-01-04 12:31:03.15",37708575.00,4.31,-0.92,-0.45,28.83,0.00,14.90
"2012-01-04 12:31:03.2",37708576.00,4.29,-0.32,-0.46,29.25,0.00,14.90
"2012-01-04 12:31:03.25",37708577.00,4.37,-0.41,-0.20,29.32,0.00,14.90
"2012-01-04 12:31:03.3",37708578.00,4.18,-0.54,-0.33,29.16,0.00,14.90
"2012-01-04 12:31:03.35",37708579.00,4.07,-1.00,-0.69,28.89,0.00,14.90
"2012-01-04 12:31:03.4",37708580.00,4.12,-1.21,-0.71,28.49,0.00,14.90
"2012-01-04 12:31:03.45",37708581.00,4.14,-1.15,-0.82,28.42,0.00,14.90
"2012-01-04 12:31:03.5",37708582.00,4.11,-1.11,-0.86,28.49,0.00,14.90
"2012-01-04 12:31:03.55",37708583.00,4.11,-1.30,-0.56,28.40,0.00,14.90
"2012-01-04 12:31:03.6",37708584.00,4.02,-1.33,-0.57,28.28,0.00,14.90
"2012-01-04 12:31:03.65",37708585.00,4.07,-0.87,-0.44,28.31,0.00,14.90
"2012-01-04 12:31:03.7",37708586.00,3.75,-0.79,-0.45,28.72,0.00,14.90
"2012-01-04 12:31:03.75",37708587.00,3.84,-0.72,-0.01,29.64,0.00,14.90
"2012-01-04 12:31:03.8",37708588.00,3.39,-1.13,0.04,29.95,0.00,14.90
"2012-01-04 12:31:03.85",37708589.00,3.68,-0.86,0.35,29.90,0.00,14.90
"2012-01-04 12:31:03.9",37708590.00,3.57,-0.16,-0.28,29.98,0.00,14.90
"2012-01-04 12:31:03.95",37708591.00,3.32,0.28,-0.08,29.86,0.00,14.90
"2012-01-04 12:31:04",37708592.00,3.31,0.58,-0.24,29.33,0.00,14.90
"2012-01-04 12:31:04.05",37708593.00,3.21,0.70,-0.41,29.33,0.00,14.90
"2012-01-04 12:31:04.1",37708594.00,3.60,0.94,-0.48,29.64,0.00,14.90
"2012-01-04 12:31:04.15",37708595.00,3.76,0.64,0.19,30.30,0.00,14.90
"2012-01-04 12:31:04.2",37708596.00,3.73,0.33,0.61,30.28,0.00,14.90
"2012-01-04 12:31:04.25",37708597.00,3.59,0.28,1.29,30.47,0.00,14.90
"2012-01-04 12:31:04.3",37708598.00,3.44,0.61,0.31,30.54,0.00,14.90
"2012-01-04 12:31:04.35",37708599.00,3.78,0.06,0.18,30.33,0.00,14.90
"2012-01-04 12:31:04.4",37708600.00,4.33,0.46,0.22,30.48,0.00,14.90
"2012-01-04 12:31:04.45",37708601.00,4.16,0.70,0.76,30.95,0.00,14.90
"2012-01-04 12:31:04.5",37708602.00,3.98,0.85,1.44,31.12,0.00,14.90
"2012-01-04 12:31:04.55",37708603.00,3.91,0.66,1.33,31.12,0.00,14.90
"2012-01-04 12:31:04.6",37708604.00,3.68,0.38,0.79,30.45,0.00,14.90
"2012-01-04 12:31:04.65",37708605.00,3.73,0.26,1.21,30.45,0.00,14.90
"2012-01-04 12:31:04.7",37708606.00,4.15,0.31,0.52,29.72,0.00,14.90
"2012-01-04 12:31:04.75",37708607.00,3.46,0.77,0.41,30.33,0.00,14.90
"2012-01-04 12:31:04.8",37708608.00,3.25,0.92,0.57,30.56,0.00,14.90
"2012-01-04 12:31:04.85",37708609.00,3.53,1.16,0.49,30.85,0.00,14.90
"2012-01-04 12:31:04.9",37708610.00,3.85,0.86,0.26,30.63,0.00,14.90
"2012-01-04 12:31:04.95",37708611.00,4.36,0.15,0.06,29.86,0.00,14.90
"2012-01-04 12:31:05",37708612.00,4.67,0.17,0.52,29.90,0.00,14.90
"2012-01-04 12:31:05.05",37708613.00,4.47,0.96,0.66,29.51,0.00,14.90
"2012-01-04 12:31:05.1",37708614.00,4.95,0.70,0.28,29.47,0.00,14.90
"2012-01-04 12:31:05.15",37708615.00,4.49,0.54,0.47,29.32,0.00,14.90
"2012-01-04 12:31:05.2",37708616.00,4.19,0.19,0.12,29.60,0.00,14.90
"2012-01-04 12:31:05.25",37708617.00,4.18,-0.58,-1.02,29.51,0.00,14.90
"2012-01-04 12:31:05.3",37708618.00,4.57,-1.30,-0.17,29.24,0.00,14.90
"2012-01-04 12:31:05.35",37708619.00,4.53,-1.42,-0.86,28.98,0.00,14.90
"2012-01-04 12:31:05.4",37708620.00,5.19,-1.09,-0.42,29.37,0.00,14.90
"2012-01-04 12:31:05.45",37708621.00,4.69,-0.29,0.09,29.29,0.00,14.90
"2012-01-04 12:31:05.5",37708622.00,4.87,-0.40,0.06,29.03,0.00,14.90
"2012-01-04 12:31:05.55",37708623.00,5.31,-0.69,0.06,29.11,0.00,14.90
"2012-01-04 12:31:05.6",37708624.00,5.41,-0.53,-0.49,28.89,0.00,14.90
"2012-01-04 12:31:05.65",37708625.00,5.08,-0.57,-0.55,29.05,0.00,14.90
"2012-01-04 12:31:05.7",37708626.00,4.76,-0.29,-0.52,29.12,0.00,14.90
"2012-01-04 12:31:05.75",37708627.00,4.73,-0.35,0.08,29.21,0.00,14.90
"2012-01-04 12:31:05.8",37708628.00,4.75,-0.15,0.25,29.28,0.00,14.90
"2012-01-04 12:31:05.85",37708629.00,4.74,-0.24,-0.14,29.16,0.00,14.90
"2012-01-04 12:31:05.9",37708630.00,5.09,-0.66,-0.39,27.94,0.00,14.90
"2012-01-04 12:31:05.95",37708631.00,4.94,-0.59,-0.39,27.79,0.00,14.90
"2012-01-04 12:31:06",37708632.00,4.96,-0.45,-0.64,28.32,0.00,14.90
"2012-01-04 12:31:06.05",37708633.00,4.91,-0.15,-0.26,28.60,0.00,14.90
"2012-01-04 12:31:06.1",37708634.00,4.72,-0.12,-0.10,28.90,0.00,14.90
"2012-01-04 12:31:06.15",37708635.00,4.95,-0.07,-0.03,28.76,0.00,14.90
"2012-01-04 12:31:06.2",37708636.00,4.74,-0.41,-0.34,28.19,0.00,14.90
"2012-01-04 12:31:06.25",37708637.00,4.64,-0.10,-0.48,28.24,0.00,14.90
"2012-01-04 12:31:06.3",37708638.00,4.58,0.12,0.14,28.68,0.00,14.90
"2012-01-04 12:31:06.35",37708639.00,5.28,-0.20,-0.08,29.43,0.00,14.90
"2012-01-04 12:31:06.4",37708640.00,5.36,-0.75,0.00,28.72,0.00,14.90
"2012-01-04 12:31:06.45",37708641.00,4.99,-0.38,0.00,28.41,0.00,14.90
"2012-01-04 12:31:06.5",37708642.00,5.01,0.20,-0.04,28.64,0.00,14.90
"2012-01-04 12:31:06.55",37708643.00,4.87,-0.21,0.24,28.50,0.00,14.90
"2012-01-04 12:31:06.6",37708644.00,5.07,-0.11,-0.02,28.32,0.00,14.90
"2012-01-04 12:31:06.65",37708645.00,5.21,0.03,-0.02,28.28,0.00,14.90
"2012-01-04 12:31:06.7",37708646.00,4.99,-0.56,0.01,29.68,0.00,14.90
"2012-01-04 12:31:06.75",37708647.00,5.04,-0.89,0.04,30.16,0.00,14.90
"2012-01-04 12:31:06.8",37708648.00,4.87,-0.90,0.33,29.85,0.00,14.90
"2012-01-04 12:31:06.85",37708649.00,5.24,-0.67,-0.11,28.80,0.00,14.90
"2012-01-04 12:31:06.9",37708650.00,5.20,-0.79,-0.23,28.72,0.00,14.90
"2012-01-04 12:31:06.95",37708651.00,5.06,-0.84,-0.41,28.62,0.00,14.90
"2012-01-04 12:31:07",37708652.00,5.07,-0.83,-0.46,28.50,0.00,14.90
"2012-01-04 12:31:07.05",37708653.00,4.75,-1.05,-0.17,29.52,0.00,14.90
"2012-01-04 12:31:07.1",37708654.00,4.49,-1.32,-0.14,29.90,0.00,14.90
"2012-01-04 12:31:07.15",37708655.00,4.79,-0.82,-0.38,28.29,0.00,14.90
"2012-01-04 12:31:07.2",37708656.00,4.68,-0.94,-0.35,28.26,0.00,14.90
"2012-01-04 12:31:07.25",37708657.00,4.69,-0.79,-0.45,28.32,0.00,14.90
"2012-01-04 12:31:07.3",37708658.00,4.67,-0.83,-0.51,28.38,0.00,14.90
"2012-01-04 12:31:07.35",37708659.00,4.55,-1.01,-0.48,28.34,0.00,14.90
"2012-01-04 12:31:07.4",37708660.00,4.53,-0.95,-0.53,28.41,0.00,14.90
"2012-01-04 12:31:07.45",37708661.00,4.54,-0.78,-0.45,28.66,0.00,14.90
"2012-01-04 12:31:07.5",37708662.00,4.37,-0.92,-0.41,28.85,0.00,14.90
"2012-01-04 12:31:07.55",37708663.00,4.49,-1.06,-0.33,29.08,0.00,14.90
"2012-01-04 12:31:07.6",37708664.00,4.66,-0.72,-0.14,28.91,0.00,14.90
"2012-01-04 12:31:07.65",37708665.00,4.49,-0.33,-0.09,28.64,0.00,14.90
"2012-01-04 12:31:07.7",37708666.00,4.74,-0.53,-0.31,28.55,0.00,14.90
"2012-01-04 12:31:07.75",37708667.00,4.87,-0.59,-0.26,28.46,0.00,14.90
"2012-01-04 12:31:07.8",37708668.00,4.76,-0.45,-0.17,28.48,0.00,14.90
"2012-01-04 12:31:07.85",37708669.00,4.60,-0.20,-0.28,28.47,0.00,14.90
"2012-01-04 12:31:07.9",37708670.00,4.68,-0.23,-0.43,28.64,0.00,14.90
"2012-01-04 12:31:07.95",37708671.00,4.63,-0.34,-0.18,28.74,0.00,14.90
"2012-01-04 12:31:08",37708672.00,4.64,-0.45,-0.25,28.86,0.00,14.90
"2012-01-04 12:31:08.05",37708673.00,4.65,-0.34,-0.10,29.29,0.00,14.90
"2012-01-04 12:31:08.1",37708674.00,4.71,-0.20,-0.18,29.21,0.00,14.90
"2012-01-04 12:31:08.15",37708675.00,4.58,-0.00,0.23,29.32,0.00,14.90
"2012-01-04 12:31:08.2",37708676.00,3.86,0.12,0.79,29.55,0.00,14.90
"2012-01-04 12:31:08.25",37708677.00,3.54,-0.34,1.10,29.98,0.00,14.90
"2012-01-04 12:31:08.3",37708678.00,3.89,-0.29,0.11,29.41,0.00,14.90
"2012-01-04 12:31:08.35",37708679.00,3.88,-0.55,0.33,29.46,0.00,14.90
"2012-01-04 12:31:08.4",37708680.00,3.92,-0.60,0.39,29.64,0.00,14.90
"2012-01-04 12:31:08.45",37708681.00,4.33,-0.51,0.58,29.15,0.00,14.90
"2012-01-04 12:31:08.5",37708682.00,4.43,-0.29,0.14,28.80,0.00,14.90
"2012-01-04 12:31:08.55",37708683.00,4.37,-0.88,-0.04,29.28,0.00,14.90
"2012-01-04 12:31:08.6",37708684.00,3.43,-1.08,0.62,30.16,0.00,14.90
"2012-01-04 12:31:08.65",37708685.00,3.61,-0.80,0.05,29.29,0.00,14.90
"2012-01-04 12:31:08.7",37708686.00,3.68,-0.75,0.05,28.77,0.00,14.90
"2012-01-04 12:31:08.75",37708687.00,4.05,-0.63,-0.22,29.25,0.00,14.90
"2012-01-04 12:31:08.8",37708688.00,3.81,-0.21,-0.14,29.24,0.00,14.90
"2012-01-04 12:31:08.85",37708689.00,3.84,-0.17,0.05,28.96,0.00,14.90
"2012-01-04 12:31:08.9",37708690.00,3.86,-0.04,0.04,28.93,0.00,14.90
"2012-01-04 12:31:08.95",37708691.00,3.61,0.07,0.18,28.94,0.00,14.90
"2012-01-04 12:31:09",37708692.00,3.50,0.20,0.20,28.89,0.00,14.90
"2012-01-04 12:31:09.05",37708693.00,3.70,-0.07,0.15,29.03,0.00,14.90
"2012-01-04 12:31:09.1",37708694.00,3.97,-0.11,0.00,29.19,0.00,14.90
"2012-01-04 12:31:09.15",37708695.00,4.29,-0.59,0.34,29.11,0.00,14.90
"2012-01-04 12:31:09.2",37708696.00,4.17,0.03,-0.23,29.02,0.00,14.90
"2012-01-04 12:31:09.25",37708697.00,3.99,0.32,0.12,28.81,0.00,14.90
"2012-01-04 12:31:09.3",37708698.00,4.05,0.31,0.16,28.97,0.00,14.90
"2012-01-04 12:31:09.35",37708699.00,4.01,-0.04,0.02,28.93,0.00,14.90
"2012-01-04 12:31:09.4",37708700.00,4.28,-0.06,-0.04,29.06,0.00,14.90
"2012-01-04 12:31:09.45",37708701.00,4.59,0.23,0.03,28.97,0.00,14.90
"2012-01-04 12:31:09.5",37708702.00,4.71,-0.13,0.27,28.95,0.00,14.90
"2012-01-04 12:31:09.55",37708703.00,4.48,-0.00,0.21,28.85,0.00,14.90
"2012-01-04 12:31:09.6",37708704.00,4.19,-0.00,0.06,28.82,0.00,14.90
"2012-01-04 12:31:09.65",37708705.00,4.14,-0.26,-0.04,28.89,0.00,14.90
"2012-01-04 12:31:09.7",37708706.00,4.45,-0.29,-0.27,28.64,0.00,14.90
"2012-01-04 12:31:09.75",37708707.00,4.50,0.05,-0.32,28.68,0.00,14.90
"2012-01-04 12:31:09.8",37708708.00,4.52,0.49,-0.27,28.71,0.00,14.90
"2012-01-04 12:31:09.85",37708709.00,4.05,0.31,-0.54,28.73,0.00,14.90
"2012-01-04 12:31:09.9",37708710.00,4.29,-0.64,-0.28,28.94,0.00,14.90
"2012-01-04 12:31:09.95",37708711.00,4.10,-0.45,-0.44,28.82,0.00,14.90
"2012-01-04 12:31:10",37708712.00,4.27,-0.66,-0.55,28.89,0.00,14.90
"2012-01-04 12:31:10.05",37708713.00,4.54,-0.99,-0.62,29.33,0.00,14.90
"2012-01-04 12:31:10.1",37708714.00,4.25,-0.89,-0.85,29.15,0.00,14.90
"2012-01-04 12:31:10.15",37708715.00,4.06,-1.34,-0.70,29.11,0.00,14.90
"2012-01-04 12:31:10.2",37708716.00,3.85,-1.51,-0.36,29.30,0.00,14.90
"2012-01-04 12:31:10.25",37708717.00,3.62,-1.45,-0.50,29.12,0.00,14.90
"2012-01-04 12:31:10.3",37708718.00,4.01,-1.52,-0.09,29.91,0.00,14.90
"2012-01-04 12:31:10.35",37708719.00,4.71,-0.94,-0.57,29.69,0.00,14.90
"2012-01-04 12:31:10.4",37708720.00,4.55,-0.92,-0.62,29.78,0.00,14.90
"2012-01-04 12:31:10.45",37708721.00,4.11,-0.82,-0.63,29.77,0.00,14.90
"2012-01-04 12:31:10.5",37708722.00,4.14,-1.38,-0.97,29.75,0.00,14.90
"2012-01-04 12:31:10.55",37708723.00,3.91,-1.72,-0.08,29.80,0.00,14.90
"2012-01-04 12:31:10.6",37708724.00,4.28,-1.52,-0.40,29.68,0.00,14.90
"2012-01-04 12:31:10.65",37708725.00,3.96,-1.34,-0.02,29.56,0.00,14.90
"2012-01-04 12:31:10.7",37708726.00,3.81,-1.43,-0.02,29.73,0.00,14.90
"2012-01-04 12:31:10.75",37708727.00,3.89,-1.64,-0.39,29.86,0.00,14.90
"2012-01-04 12:31:10.8",37708728.00,3.75,-1.36,-0.77,30.03,0.00,14.90
"2012-01-04 12:31:10.85",37708729.00,3.77,-0.91,-0.77,29.98,0.00,14.90
"2012-01-04 12:31:10.9",37708730.00,4.26,-0.06,-1.03,29.99,0.00,14.90
"2012-01-04 12:31:10.95",37708731.00,4.46,-0.03,-1.33,29.46,0.00,14.90
"2012-01-04 12:31:11",37708732.00,4.43,-0.15,-1.25,29.30,0.00,14.90
"2012-01-04 12:31:11.05",37708733.00,3.93,-0.19,-1.22,29.28,0.00,14.90
"2012-01-04 12:31:11.1",37708734.00,3.41,0.03,-1.00,29.59,0.00,14.90
"2012-01-04 12:31:11.15",37708735.00,3.57,0.15,-0.42,30.02,0.00,14.90
"2012-01-04 12:31:11.2",37708736.00,3.80,0.29,-0.29,30.63,0.00,14.90
"2012-01-04 12:31:11.25",37708737.00,3.62,0.73,-0.14,30.82,0.00,14.90
"2012-01-04 12:31:11.3",37708738.00,3.88,0.74,0.49,29.93,0.00,14.90
"2012-01-04 12:31:11.35",37708739.00,3.97,0.03,0.37,29.36,0.00,14.90
"2012-01-04 12:31:11.4",37708740.00,3.45,-0.07,0.00,29.46,0.00,14.90
"2012-01-04 12:31:11.45",37708741.00,3.34,-0.80,-0.19,29.03,0.00,14.90
"2012-01-04 12:31:11.5",37708742.00,3.85,-1.60,0.16,29.60,0.00,14.90
"2012-01-04 12:31:11.55",37708743.00,4.04,-1.43,0.29,29.65,0.00,14.90
"2012-01-04 12:31:11.6",37708744.00,3.55,-1.40,0.52,29.67,0.00,14.90
"2012-01-04 12:31:11.65",37708745.00,3.62,-0.78,1.00,29.95,0.00,14.90
"2012-01-04 12:31:11.7",37708746.00,3.75,-0.58,1.17,29.85,0.00,14.90
"2012-01-04 12:31:11.75",37708747.00,3.32,-0.73,1.24,30.71,0.00,14.90
"2012-01-04 12:31:11.8",37708748.00,3.69,-0.71,1.11,30.54,0.00,14.90
"2012-01-04 12:31:11.85",37708749.00,3.49,-1.04,0.85,30.16,0.00,14.90
"2012-01-04 12:31:11.9",37708750.00,3.20,-1.60,0.88,30.85,0.00,14.90
"2012-01-04 12:31:11.95",37708751.00,3.47,-1.85,0.55,29.81,0.00,14.90
"2012-01-04 12:31:12",37708752.00,3.70,-1.82,0.80,29.68,0.00,14.90
"2012-01-04 12:31:12.05",37708753.00,4.00,-1.70,0.72,29.75,0.00,14.90
"2012-01-04 12:31:12.1",37708754.00,3.81,-2.10,0.62,29.67,0.00,14.90
"2012-01-04 12:31:12.15",37708755.00,4.06,-2.03,0.52,29.72,0.00,14.90
"2012-01-04 12:31:12.2",37708756.00,3.70,-1.97,0.61,29.68,0.00,14.90
"2012-01-04 12:31:12.25",37708757.00,4.18,-1.85,0.47,29.86,0.00,14.90
"2012-01-04 12:31:12.3",37708758.00,4.17,-1.49,0.32,30.90,0.00,14.90
"2012-01-04 12:31:12.35",37708759.00,4.02,-1.43,0.16,30.29,0.00,14.90
"2012-01-04 12:31:12.4",37708760.00,4.00,-1.23,0.12,30.46,0.00,14.90
"2012-01-04 12:31:12.45",37708761.00,3.87,-1.50,0.35,31.59,0.00,14.90
"2012-01-04 12:31:12.5",37708762.00,3.89,-1.62,0.31,31.40,0.00,14.90
"2012-01-04 12:31:12.55",37708763.00,3.80,-1.29,-0.01,30.57,0.00,14.90
"2012-01-04 12:31:12.6",37708764.00,3.81,-1.35,-0.01,30.03,0.00,14.90
"2012-01-04 12:31:12.65",37708765.00,4.03,-1.39,0.44,30.24,0.00,14.90
"2012-01-04 12:31:12.7",37708766.00,3.76,-1.36,0.48,30.46,0.00,14.90
"2012-01-04 12:31:12.75",37708767.00,3.56,-1.55,0.14,30.02,0.00,14.90
"2012-01-04 12:31:12.8",37708768.00,3.46,-1.30,0.31,29.97,0.00,14.90
"2012-01-04 12:31:12.85",37708769.00,3.88,-1.29,0.23,29.91,0.00,14.90
"2012-01-04 12:31:12.9",37708770.00,3.92,-1.17,0.38,29.89,0.00,14.90
"2012-01-04 12:31:12.95",37708771.00,4.10,-0.89,-0.16,30.06,0.00,14.90
"2012-01-04 12:31:13",37708772.00,4.28,-0.81,-0.17,30.17,0.00,14.90
"2012-01-04 12:31:13.05",37708773.00,4.03,-0.50,0.05,30.34,0.00,14.90
"2012-01-04 12:31:13.1",37708774.00,3.79,-0.37,-0.03,30.42,0.00,14.90
"2012-01-04 12:31:13.15",37708775.00,3.60,-0.56,0.51,30.38,0.00,14.90
"2012-01-04 12:31:13.2",37708776.00,3.53,-0.98,0.33,30.38,0.00,14.90
"2012-01-04 12:31:13.25",37708777.00,3.88,-0.50,0.12,30.24,0.00,14.90
"2012-01-04 12:31:13.3",37708778.00,3.87,-0.78,0.51,30.24,0.00,14.90
"2012-01-04 12:31:13.35",37708779.00,3.80,-0.52,0.81,30.24,0.00,14.90
"2012-01-04 12:31:13.4",37708780.00,3.96,-0.22,0.13,30.19,0.00,14.90
"2012-01-04 12:31:13.45",37708781.00,3.98,-0.55,0.29,29.73,0.00,14.90
"2012-01-04 12:31:13.5",37708782.00,3.97,-0.50,0.41,29.73,0.00,14.90
"2012-01-04 12:31:13.55",37708783.00,4.15,-0.65,0.44,29.86,0.00,14.90
"2012-01-04 12:31:13.6",37708784.00,4.04,-0.63,-0.15,29.56,0.00,14.90
"2012-01-04 12:31:13.65",37708785.00,4.38,-1.57,0.05,29.64,0.00,14.90
"2012-01-04 12:31:13.7",37708786.00,4.36,-1.16,-0.09,29.60,0.00,14.90
"2012-01-04 12:31:13.75",37708787.00,3.84,-1.29,0.01,29.63,0.00,14.90
"2012-01-04 12:31:13.8",37708788.00,3.79,-1.30,-0.08,29.60,0.00,14.90
"2012-01-04 12:31:13.85",37708789.00,4.20,-1.36,-0.29,29.86,0.00,14.90
"2012-01-04 12:31:13.9",37708790.00,4.24,-1.37,0.33,29.75,0.00,14.90
"2012-01-04 12:31:13.95",37708791.00,4.57,-1.11,0.48,29.81,0.00,14.90
"2012-01-04 12:31:14",37708792.00,4.35,-0.51,0.21,29.77,0.00,14.90
"2012-01-04 12:31:14.05",37708793.00,4.15,-0.56,0.16,29.94,0.00,14.90
"2012-01-04 12:31:14.1",37708794.00,3.94,-0.72,-0.01,29.85,0.00,14.90
"2012-01-04 12:31:14.15",37708795.00,3.56,-1.01,-0.07,29.78,0.00,14.90
"2012-01-04 12:31:14.2",37708796.00,3.48,-1.07,0.02,29.93,0.00,14.90
"2012-01-04 12:31:14.25",37708797.00,3.16,-0.84,0.05,29.89,0.00,14.90
"2012-01-04 12:31:14.3",37708798.00,3.41,-0.32,0.07,29.98,0.00,14.90
"2012-01-04 12:31:14.35",37708799.00,3.20,-0.21,0.63,30.89,0.00,14.90
"2012-01-04 12:31:14.4",37708800.00,3.56,-0.37,0.18,30.04,0.00,14.90
"2012-01-04 12:31:14.45",37708801.00,3.36,-0.72,0.09,29.95,0.00,14.90
"2012-01-04 12:31:14.5",37708802.00,3.41,-0.61,0.45,30.04,0.00,14.90
"2012-01-04 12:31:14.55",37708803.00,3.48,-0.73,0.53,30.02,0.00,14.90
"2012-01-04 12:31:14.6",37708804.00,3.56,-0.82,0.42,30.19,0.00,14.90
"2012-01-04 12:31:14.65",37708805.00,3.84,-0.56,0.55,30.21,0.00,14.90
"2012-01-04 12:31:14.7",37708806.00,3.87,-0.73,0.24,30.19,0.00,14.90
"2012-01-04 12:31:14.75",37708807.00,3.48,-0.62,0.67,30.02,0.00,14.90
"2012-01-04 12:31:14.8",37708808.00,3.23,-0.95,0.81,30.33,0.00,14.90
"2012-01-04 12:31:14.85",37708809.00,3.31,-1.10,0.60,30.42,0.00,14.90
"2012-01-04 12:31:14.9",37708810.00,3.59,-1.27,0.24,30.42,0.00,14.90
"2012-01-04 12:31:14.95",37708811.00,3.33,-1.84,0.30,30.37,0.00,14.90
"2012-01-04 12:31:15",37708812.00,3.25,-2.03,0.52,30.14,0.00,14.90
"2012-01-04 12:31:15.05",37708813.00,3.39,-1.72,0.19,29.59,0.00,14.90
"2012-01-04 12:31:15.1",37708814.00,3.40,-1.63,0.15,29.33,0.00,14.90
"2012-01-04 12:31:15.15",37708815.00,3.34,-1.83,0.00,29.81,0.00,14.90
"2012-01-04 12:31:15.2",37708816.00,3.48,-1.71,0.03,29.55,0.00,14.90
"2012-01-04 12:31:15.25",37708817.00,3.50,-1.80,0.44,29.76,0.00,14.90
